amp,motor_temp,ambient_temp,vib_x,vib_y,vib_z,timestamp,motor_id,operating_hours,status
0.0,30.41,32.53,2.0,0.66,1.701,2026-05-16 15:40:00,MTR-02,2082,Normal
0.113,29.83,32.53,-1.264,-0.354,-0.117,2026-05-16 15:45:00,MTR-03,3762,Normal
0.0,30.18,32.48,-2.0,-0.541,0.824,2026-05-16 15:50:00,MTR-01,4462,Normal
0.009,27.38,32.44,2.0,0.543,1.417,2026-05-16 15:55:00,MTR-03,2268,Normal
0.0,29.83,32.53,-1.781,-0.42,-0.117,2026-05-16 16:00:00,MTR-01,4901,Normal
0.0,30.27,32.48,-2.0,-0.36,1.528,2026-05-16 16:05:00,MTR-02,3974,Normal
0.009,30.41,32.53,2.0,-0.03,0.375,2026-05-16 16:10:00,MTR-02,3720,Normal
0.0,30.32,32.48,-2.0,-0.56,0.376,2026-05-16 16:15:00,MTR-03,1218,Normal
0.017,29.88,32.58,-1.489,0.567,2.0,2026-05-16 16:20:00,MTR-01,2583,Normal
0.0,30.36,32.53,1.712,-0.43,-0.428,2026-05-16 16:25:00,MTR-01,3364,Normal
0.035,30.29,32.48,-2.0,0.157,2.0,2026-05-16 16:30:00,MTR-02,3504,Normal
0.026,30.41,32.58,2.0,0.787,1.915,2026-05-16 16:35:00,MTR-02,3757,Normal
0.0,30.18,32.53,-1.374,-0.365,-0.13,2026-05-16 16:40:00,MTR-03,2577,Normal
0.039,30.13,32.67,-0.521,0.83,2.0,2026-05-16 16:45:00,MTR-02,2976,Normal
0.078,30.11,32.48,2.0,0.287,0.945,2026-05-16 16:50:00,MTR-01,2240,Normal
0.0,29.97,32.44,-2.0,-0.469,-0.07,2026-05-16 16:55:00,MTR-01,2468,Normal
0.009,30.11,32.58,0.035,0.907,2.0,2026-05-16 17:00:00,MTR-02,3279,Normal
0.174,30.34,32.53,2.0,0.209,0.847,2026-05-16 17:05:00,MTR-03,1825,Normal
0.022,29.79,32.53,-2.0,-0.468,-0.093,2026-05-16 17:10:00,MTR-02,3341,Normal
0.0,30.48,32.58,-0.268,0.866,2.0,2026-05-16 17:15:00,MTR-02,2845,Normal
0.0,30.41,32.62,2.0,0.368,1.115,2026-05-16 17:20:00,MTR-01,1723,Normal
0.0,30.38,32.62,-1.822,-0.428,-0.095,2026-05-16 17:25:00,MTR-02,1157,Normal
0.061,29.01,32.58,-0.475,0.834,2.0,2026-05-16 17:30:00,MTR-03,3462,Normal
0.083,30.5,32.53,2.0,0.477,1.303,2026-05-16 17:35:00,MTR-03,2506,Normal
0.009,30.36,32.58,-1.461,-0.373,-0.125,2026-05-16 17:40:00,MTR-03,1484,Normal
0.0,30.48,32.48,-1.206,0.63,2.0,2026-05-16 17:45:00,MTR-03,2587,Normal
0.118,30.13,32.53,2.0,0.778,1.912,2026-05-16 17:50:00,MTR-01,1132,Normal
0.096,30.57,32.67,-0.432,-0.326,-0.156,2026-05-16 17:55:00,MTR-01,1080,Normal
0.0,30.18,32.67,-2.0,0.279,2.0,2026-05-16 18:00:00,MTR-03,4315,Normal
0.0,30.34,32.53,1.058,0.916,2.0,2026-05-16 18:05:00,MTR-02,3790,Normal
0.026,29.99,32.58,0.969,-0.372,-0.345,2026-05-16 18:10:00,MTR-02,4700,Normal
0.122,30.48,32.58,-2.0,-0.195,1.958,2026-05-16 18:15:00,MTR-02,4079,Normal
0.074,29.74,32.62,-0.725,0.786,2.0,2026-05-16 18:20:00,MTR-03,3042,Normal
0.0,28.6,32.58,2.0,-0.44,-0.516,2026-05-16 18:25:00,MTR-03,3681,Normal
0.0,29.81,32.53,-2.0,-0.561,0.742,2026-05-16 18:30:00,MTR-01,1685,Normal
0.148,29.4,32.62,-2.0,0.044,2.0,2026-05-16 18:35:00,MTR-01,2476,Normal
0.0,30.27,32.58,2.0,0.126,0.643,2026-05-16 18:40:00,MTR-02,4300,Normal
0.048,30.57,32.62,-1.451,-0.369,-0.122,2026-05-16 18:45:00,MTR-02,3439,Normal
0.0,30.36,32.62,-2.0,-0.58,0.362,2026-05-16 18:50:00,MTR-01,3985,Normal
0.009,30.85,32.67,0.42,0.921,2.0,2026-05-16 18:55:00,MTR-02,1646,Normal
0.022,30.27,32.62,2.0,-0.424,-0.531,2026-05-16 19:00:00,MTR-03,1597,Normal
0.0,30.41,32.72,0.521,-0.348,-0.277,2026-05-16 19:05:00,MTR-02,4150,Normal
0.0,30.45,32.77,-2.0,-0.358,1.639,2026-05-16 19:10:00,MTR-02,4424,Normal
0.113,30.02,32.81,2.0,0.685,1.74,2026-05-16 19:15:00,MTR-02,3102,Normal
0.022,30.41,32.67,2.0,-0.068,0.2,2026-05-16 19:20:00,MTR-02,1474,Normal
0.07,29.42,32.67,-1.751,-0.406,-0.107,2026-05-16 19:25:00,MTR-03,4124,Normal
0.022,30.02,32.72,-1.855,0.37,2.0,2026-05-16 19:30:00,MTR-01,3333,Normal
0.07,30.36,32.77,0.107,0.89,2.0,2026-05-16 19:35:00,MTR-03,2240,Normal
0.061,29.08,32.77,2.0,-0.423,-0.475,2026-05-16 19:40:00,MTR-01,2427,Normal
0.078,30.06,32.62,-2.0,-0.521,0.014,2026-05-16 19:45:00,MTR-02,4550,Normal
0.135,30.18,32.67,-2.0,-0.568,0.588,2026-05-16 19:50:00,MTR-02,1667,Normal
0.0,30.2,32.77,0.109,0.89,2.0,2026-05-16 19:55:00,MTR-01,3566,Normal
0.274,29.31,32.72,2.0,-0.306,-0.316,2026-05-16 20:00:00,MTR-03,3900,Normal
0.013,30.06,32.86,2.0,-0.411,-0.51,2026-05-16 20:05:00,MTR-01,2855,Normal
0.065,30.36,32.77,-2.0,-0.488,-0.064,2026-05-16 20:10:00,MTR-02,3010,Normal
0.0,28.94,32.72,-2.0,0.124,2.0,2026-05-16 20:15:00,MTR-01,4390,Normal
0.0,30.06,32.77,-1.615,0.453,2.0,2026-05-16 20:20:00,MTR-02,4998,Normal
0.0,30.04,32.77,2.0,0.219,0.777,2026-05-16 20:25:00,MTR-01,4065,Normal
0.026,30.71,32.81,0.305,-0.325,-0.257,2026-05-16 20:30:00,MTR-01,3295,Normal
0.065,30.41,32.86,-0.804,-0.32,-0.144,2026-05-16 20:35:00,MTR-03,3838,Normal
0.074,30.32,32.91,-2.0,-0.339,1.718,2026-05-16 20:40:00,MTR-02,2777,Normal
0.0,29.15,32.81,-2.0,-0.048,2.0,2026-05-16 20:45:00,MTR-03,2064,Normal
0.022,30.06,32.86,2.0,0.73,1.833,2026-05-16 20:50:00,MTR-01,2098,Normal
0.0,30.36,32.81,1.989,-0.409,-0.544,2026-05-16 20:55:00,MTR-03,2614,Normal
0.017,29.17,32.81,1.135,-0.354,-0.43,2026-05-16 21:00:00,MTR-03,2757,Normal
0.0,29.9,32.86,-2.0,-0.575,0.457,2026-05-16 21:05:00,MTR-03,3028,Normal
0.07,29.95,32.81,-0.812,0.718,2.0,2026-05-16 21:10:00,MTR-02,1922,Normal
0.03,29.44,32.81,0.453,0.909,2.0,2026-05-16 21:15:00,MTR-02,3690,Normal
0.0,30.29,32.86,2.0,-0.365,-0.417,2026-05-16 21:20:00,MTR-01,1260,Normal
0.0,30.2,32.81,-1.758,-0.41,-0.116,2026-05-16 21:25:00,MTR-01,4166,Normal
0.039,30.41,32.81,-2.0,-0.498,-0.039,2026-05-16 21:30:00,MTR-01,4686,Normal
0.017,30.22,32.95,-2.0,0.128,2.0,2026-05-16 21:35:00,MTR-01,2632,Normal
0.03,30.41,32.91,2.0,0.642,1.611,2026-05-16 21:40:00,MTR-01,4168,Normal
0.009,33.28,32.91,2.0,0.508,1.343,2026-05-16 21:45:00,MTR-01,2475,Normal
0.022,30.2,32.95,1.809,-0.373,-0.514,2026-05-16 21:50:00,MTR-02,1537,Normal
0.017,29.67,32.91,-2.0,-0.54,0.057,2026-05-16 21:55:00,MTR-01,4659,Normal
0.096,30.36,33.0,-2.0,-0.562,0.171,2026-05-16 22:00:00,MTR-03,3820,Normal
0.096,30.18,32.86,-1.95,0.279,2.0,2026-05-16 22:05:00,MTR-02,4151,Normal
0.131,29.67,32.91,2.0,0.658,1.615,2026-05-16 22:10:00,MTR-01,4302,Normal
0.0,29.95,32.91,2.0,0.61,1.528,2026-05-16 22:15:00,MTR-02,1357,Normal
0.039,30.32,32.86,2.0,-0.4,-0.591,2026-05-16 22:20:00,MTR-01,3582,Normal
0.0,30.45,33.0,-2.0,-0.453,-0.079,2026-05-16 22:25:00,MTR-01,3234,Normal
0.0,30.18,33.0,-2.0,-0.467,-0.052,2026-05-16 22:30:00,MTR-01,2505,Normal
0.0,30.57,32.86,-2.0,-0.172,2.0,2026-05-16 22:35:00,MTR-02,1871,Normal
0.113,28.4,33.0,1.227,0.896,2.0,2026-05-16 22:40:00,MTR-02,1421,Normal
0.035,30.06,32.91,1.766,0.85,2.0,2026-05-16 22:45:00,MTR-03,2459,Normal
0.022,30.06,32.95,2.0,-0.353,-0.471,2026-05-16 22:50:00,MTR-02,1287,Normal
0.065,30.02,32.91,-1.181,-0.327,-0.132,2026-05-16 22:55:00,MTR-02,1688,Normal
0.087,29.95,32.91,-1.338,-0.35,-0.118,2026-05-16 23:00:00,MTR-03,4911,Normal
0.017,30.15,32.95,-2.0,-0.436,1.52,2026-05-16 23:05:00,MTR-03,3777,Normal
0.026,28.94,32.91,0.205,0.897,2.0,2026-05-16 23:10:00,MTR-02,4486,Normal
0.013,30.43,32.91,0.669,0.907,2.0,2026-05-16 23:15:00,MTR-01,2763,Normal
0.07,29.9,32.95,2.0,-0.269,-0.318,2026-05-16 23:20:00,MTR-01,2991,Normal
0.013,30.2,32.91,-0.647,-0.312,-0.166,2026-05-16 23:25:00,MTR-03,4817,Normal
0.139,31.15,33.0,-0.744,-0.312,-0.152,2026-05-16 23:30:00,MTR-02,3063,Normal
0.0,30.15,32.95,-2.0,-0.372,1.696,2026-05-16 23:35:00,MTR-03,4341,Normal
0.105,30.2,33.0,0.41,0.881,2.0,2026-05-16 23:40:00,MTR-03,3464,Normal
0.0,29.99,33.0,0.005,0.854,2.0,2026-05-16 23:45:00,MTR-03,3405,Normal
0.035,30.43,33.05,2.0,-0.039,0.175,2026-05-16 23:50:00,MTR-03,3365,Normal
0.0,29.88,33.09,-0.491,-0.301,-0.171,2026-05-16 23:55:00,MTR-01,2006,Normal
0.0,30.34,33.0,-1.642,-0.381,-0.09,2026-05-17 00:00:00,MTR-02,4940,Normal
0.0,30.45,32.95,-2.0,0.107,2.0,2026-05-17 00:05:00,MTR-01,3970,Normal
0.0,29.31,33.09,2.0,0.258,0.816,2026-05-17 00:10:00,MTR-01,4727,Normal
0.0,30.25,33.0,2.0,-0.246,-0.304,2026-05-17 00:15:00,MTR-03,2216,Normal
0.0,30.41,33.05,-1.936,-0.437,-0.091,2026-05-17 00:20:00,MTR-03,1188,Normal
0.0,30.78,33.09,-2.0,0.161,2.0,2026-05-17 00:25:00,MTR-02,2678,Normal
0.022,29.99,33.09,2.0,0.312,0.941,2026-05-17 00:30:00,MTR-01,3435,Normal
0.065,30.89,33.05,2.0,-0.108,-0.041,2026-05-17 00:35:00,MTR-03,1327,Normal
0.009,30.38,33.09,-0.902,-0.293,-0.143,2026-05-17 00:40:00,MTR-01,3466,Normal
0.0,30.66,33.19,-2.0,-0.253,2.0,2026-05-17 00:45:00,MTR-02,4855,Normal
0.083,30.66,33.14,-2.0,-0.242,2.0,2026-05-17 00:50:00,MTR-02,1474,Normal
0.013,30.52,33.14,-0.418,0.78,2.0,2026-05-17 00:55:00,MTR-01,2045,Normal
0.017,29.56,33.09,2.0,0.294,0.9,2026-05-17 01:00:00,MTR-01,1368,Normal
0.022,30.43,33.14,2.0,0.299,0.886,2026-05-17 01:05:00,MTR-02,4833,Normal
0.0,30.41,33.14,1.316,-0.329,-0.484,2026-05-17 01:10:00,MTR-02,2044,Normal
0.07,30.89,33.19,-2.0,-0.554,0.168,2026-05-17 01:15:00,MTR-03,4305,Normal
0.0,30.82,33.05,-2.0,-0.578,0.404,2026-05-17 01:20:00,MTR-03,4658,Normal
0.575,29.97,33.14,-1.249,0.561,2.0,2026-05-17 01:25:00,MTR-03,3348,Warning
0.022,30.45,33.09,2.0,0.024,0.296,2026-05-17 01:30:00,MTR-01,1958,Normal
0.161,30.57,33.14,2.0,-0.184,-0.199,2026-05-17 01:35:00,MTR-01,3644,Normal
0.0,31.17,33.14,-1.16,-0.325,-0.132,2026-05-17 01:40:00,MTR-02,3121,Normal
0.078,30.78,33.19,-2.0,-0.355,1.775,2026-05-17 01:45:00,MTR-01,1014,Normal
0.035,31.17,33.14,-2.0,0.018,2.0,2026-05-17 01:50:00,MTR-01,2154,Normal
0.078,30.66,33.14,2.0,0.371,1.013,2026-05-17 01:55:00,MTR-01,2694,Normal
0.07,30.43,33.19,-0.62,-0.306,-0.172,2026-05-17 02:00:00,MTR-01,4851,Normal
0.0,31.15,33.28,-2.0,-0.464,-0.023,2026-05-17 02:05:00,MTR-03,4051,Normal
0.048,30.57,33.14,-2.0,0.126,2.0,2026-05-17 02:10:00,MTR-01,1922,Normal
0.009,30.52,33.28,2.0,0.513,1.324,2026-05-17 02:15:00,MTR-01,1971,Normal
0.057,30.66,33.19,2.0,0.128,0.504,2026-05-17 02:20:00,MTR-02,1003,Normal
0.048,31.13,33.24,-0.529,-0.309,-0.189,2026-05-17 02:25:00,MTR-03,1222,Normal
0.013,30.66,33.19,-2.0,-0.386,1.739,2026-05-17 02:30:00,MTR-01,1353,Normal
0.161,30.78,33.28,-2.0,-0.095,2.0,2026-05-17 02:35:00,MTR-03,3377,Normal
0.009,30.64,33.24,2.0,0.779,1.946,2026-05-17 02:40:00,MTR-03,3515,Normal
0.039,31.29,33.28,2.0,-0.375,-0.643,2026-05-17 02:45:00,MTR-02,2702,Normal
0.07,31.15,33.28,1.753,-0.361,-0.584,2026-05-17 02:50:00,MTR-01,3622,Normal
0.0,30.87,33.24,-2.0,-0.558,0.214,2026-05-17 02:55:00,MTR-01,1918,Normal
0.0,30.82,33.14,-1.676,0.375,2.0,2026-05-17 03:00:00,MTR-01,3692,Normal
0.03,30.78,33.28,-1.455,0.458,2.0,2026-05-17 03:05:00,MTR-01,1355,Normal
0.0,30.62,33.24,2.0,0.024,0.269,2026-05-17 03:10:00,MTR-03,1253,Normal
0.0,31.08,33.33,-1.035,-0.308,-0.146,2026-05-17 03:15:00,MTR-01,1114,Normal
0.122,30.85,33.28,-2.0,-0.481,-0.013,2026-05-17 03:20:00,MTR-03,2264,Normal
0.03,30.52,33.24,-1.995,0.202,2.0,2026-05-17 03:25:00,MTR-01,1680,Normal
0.017,30.78,33.33,2.0,0.459,1.215,2026-05-17 03:30:00,MTR-02,4126,Normal
0.0,31.83,33.19,2.0,0.252,0.774,2026-05-17 03:35:00,MTR-03,2935,Normal
0.0,29.6,33.28,0.611,-0.305,-0.38,2026-05-17 03:40:00,MTR-03,3612,Normal
0.022,29.92,33.33,-2.0,-0.594,0.557,2026-05-17 03:45:00,MTR-01,1997,Normal
0.0,30.71,33.38,-2.0,-0.596,0.54,2026-05-17 03:50:00,MTR-03,3425,Normal
0.022,30.57,33.28,-2.0,0.0,2.0,2026-05-17 03:55:00,MTR-01,2845,Normal
0.065,30.71,33.33,0.922,0.868,2.0,2026-05-17 04:00:00,MTR-02,4906,Normal
0.017,30.66,33.28,1.018,0.868,2.0,2026-05-17 04:05:00,MTR-03,3503,Normal
0.0,30.82,33.28,2.0,-0.207,-0.351,2026-05-17 04:10:00,MTR-03,1530,Normal
0.022,30.66,33.24,-0.475,-0.299,-0.215,2026-05-17 04:15:00,MTR-03,2698,Normal
0.0,30.43,33.33,-0.771,-0.295,-0.167,2026-05-17 04:20:00,MTR-03,1249,Normal
0.022,30.45,33.38,-2.0,-0.519,1.291,2026-05-17 04:25:00,MTR-03,4960,Normal
0.0,32.06,33.33,-0.353,0.782,2.0,2026-05-17 04:30:00,MTR-01,3235,Normal
0.0,31.15,33.33,-0.48,0.749,2.0,2026-05-17 04:35:00,MTR-01,3247,Normal
0.096,31.48,33.28,2.0,0.207,0.666,2026-05-17 04:40:00,MTR-03,4183,Normal
0.017,30.82,33.42,1.32,-0.315,-0.539,2026-05-17 04:45:00,MTR-01,4172,Normal
0.044,30.57,33.33,1.554,-0.324,-0.576,2026-05-17 04:50:00,MTR-01,3781,Normal
0.0,30.92,33.38,-2.0,-0.515,0.039,2026-05-17 04:55:00,MTR-01,4718,Normal
0.0,31.5,33.38,-2.0,-0.285,2.0,2026-05-17 05:00:00,MTR-02,4834,Normal
0.0,31.01,33.33,-2.0,-0.432,1.664,2026-05-17 05:05:00,MTR-01,2942,Normal
0.026,30.92,33.38,-0.392,0.765,2.0,2026-05-17 05:10:00,MTR-03,1302,Normal
0.078,31.15,33.38,2.0,0.236,0.695,2026-05-17 05:15:00,MTR-01,4805,Normal
0.0,31.15,33.42,2.0,0.329,0.889,2026-05-17 05:20:00,MTR-01,2636,Normal
0.0,30.87,33.38,1.614,-0.331,-0.597,2026-05-17 05:25:00,MTR-02,3609,Normal
0.0,31.17,33.38,-2.0,-0.497,-0.001,2026-05-17 05:30:00,MTR-02,3196,Normal
0.0,33.21,33.38,-2.0,-0.47,-0.036,2026-05-17 05:35:00,MTR-03,2632,Normal
0.096,19.16,33.42,-2.0,-0.267,2.0,2026-05-17 05:40:00,MTR-01,4469,Normal
0.0,29.76,33.38,0.64,0.858,2.0,2026-05-17 05:45:00,MTR-02,2403,Normal
0.017,17.05,33.38,0.868,0.853,2.0,2026-05-17 05:50:00,MTR-01,2148,Normal
0.013,30.82,33.42,2.0,-0.159,-0.262,2026-05-17 05:55:00,MTR-01,2869,Normal
0.0,30.48,33.47,-0.155,-0.295,-0.254,2026-05-17 06:00:00,MTR-01,4976,Normal
0.009,30.85,33.47,0.199,-0.29,-0.321,2026-05-17 06:05:00,MTR-01,3503,Normal
0.039,30.75,33.42,-2.0,-0.606,0.434,2026-05-17 06:10:00,MTR-01,1980,Normal
0.0,30.15,33.47,-1.989,0.169,2.0,2026-05-17 06:15:00,MTR-02,2030,Normal
0.004,30.85,33.57,-2.0,0.043,2.0,2026-05-17 06:20:00,MTR-03,2904,Normal
0.0,31.27,33.42,1.517,0.83,2.0,2026-05-17 06:25:00,MTR-01,1969,Normal
0.017,30.85,33.52,2.0,-0.199,-0.347,2026-05-17 06:30:00,MTR-02,3898,Normal
0.017,31.5,33.47,0.348,-0.272,-0.345,2026-05-17 06:35:00,MTR-02,4773,Normal
0.022,30.48,33.52,0.724,-0.276,-0.344,2026-05-17 06:40:00,MTR-02,1831,Normal
0.052,30.45,33.42,-2.0,-0.557,0.32,2026-05-17 06:45:00,MTR-01,1268,Normal
0.026,30.43,33.47,-2.0,0.128,2.0,2026-05-17 06:50:00,MTR-01,4015,Normal
0.0,30.8,33.33,-2.0,0.155,2.0,2026-05-17 06:55:00,MTR-01,3618,Normal
0.105,31.08,33.52,2.0,0.656,1.591,2026-05-17 07:00:00,MTR-01,3725,Normal
0.0,31.1,33.47,1.849,-0.335,-0.634,2026-05-17 07:05:00,MTR-02,3348,Normal
0.087,30.73,33.47,1.373,-0.315,-0.562,2026-05-17 07:10:00,MTR-02,3318,Normal
0.009,30.04,33.52,-2.0,-0.54,0.177,2026-05-17 07:15:00,MTR-01,1387,Normal
0.022,30.73,33.47,-2.0,0.034,2.0,2026-05-17 07:20:00,MTR-01,2179,Normal
0.0,30.41,33.57,-2.0,0.131,2.0,2026-05-17 07:25:00,MTR-03,4901,Normal
0.0,31.36,33.52,2.0,0.682,1.647,2026-05-17 07:30:00,MTR-01,4242,Normal
0.009,30.8,33.52,2.0,-0.345,-0.694,2026-05-17 07:35:00,MTR-02,1437,Normal
0.078,30.85,33.47,2.0,-0.336,-0.675,2026-05-17 07:40:00,MTR-02,4183,Normal
0.017,31.55,33.52,-0.961,-0.297,-0.135,2026-05-17 07:45:00,MTR-02,1304,Normal
0.022,30.94,33.52,-2.0,-0.583,0.887,2026-05-17 07:50:00,MTR-02,3496,Normal
0.0,31.36,33.57,-2.0,-0.594,0.473,2026-05-17 07:55:00,MTR-01,2625,Normal
0.048,31.08,33.57,-2.0,-0.047,2.0,2026-05-17 08:00:00,MTR-01,2471,Normal
0.0,33.35,33.61,0.856,0.85,2.0,2026-05-17 08:05:00,MTR-03,4023,Normal
0.105,30.85,33.66,0.489,0.847,2.0,2026-05-17 08:10:00,MTR-01,4692,Normal
0.074,31.15,33.57,2.0,0.211,0.615,2026-05-17 08:15:00,MTR-02,1436,Normal
0.1,31.15,33.61,2.0,-0.333,-0.699,2026-05-17 08:20:00,MTR-03,2224,Normal
0.131,31.15,33.71,2.0,-0.295,-0.569,2026-05-17 08:25:00,MTR-03,1858,Normal
0.03,31.01,33.66,0.3,-0.26,-0.317,2026-05-17 08:30:00,MTR-03,2730,Normal
0.0,31.13,33.71,-2.0,-0.573,0.251,2026-05-17 08:35:00,MTR-02,1976,Normal
0.0,31.31,33.71,-2.0,-0.542,0.14,2026-05-17 08:40:00,MTR-03,3186,Normal
0.152,31.22,33.66,-2.0,-0.253,2.0,2026-05-17 08:45:00,MTR-01,2144,Normal
0.035,31.22,33.66,0.043,0.818,2.0,2026-05-17 08:50:00,MTR-01,2572,Normal
0.0,31.24,33.75,-0.368,0.753,2.0,2026-05-17 08:55:00,MTR-02,3367,Normal
0.105,31.88,33.61,2.0,0.339,0.88,2026-05-17 09:00:00,MTR-03,1869,Normal
0.017,31.55,33.75,2.0,-0.33,-0.683,2026-05-17 09:05:00,MTR-02,3757,Normal
0.022,31.15,33.75,2.0,-0.315,-0.659,2026-05-17 09:10:00,MTR-01,1608,Normal
0.0,31.31,33.61,-0.497,-0.267,-0.196,2026-05-17 09:15:00,MTR-01,4841,Normal
0.0,30.2,33.66,-2.0,-0.607,0.476,2026-05-17 09:20:00,MTR-01,3049,Normal
0.048,31.22,33.75,-2.0,-0.538,0.15,2026-05-17 09:25:00,MTR-02,3624,Normal
0.022,30.66,33.71,-2.0,-0.267,2.0,2026-05-17 09:30:00,MTR-03,1227,Normal
0.022,31.52,33.66,-0.412,0.745,2.0,2026-05-17 09:35:00,MTR-03,1231,Normal
0.0,31.36,33.85,2.0,0.488,1.191,2026-05-17 09:40:00,MTR-01,2423,Normal
0.0,31.38,33.8,1.851,0.777,2.0,2026-05-17 09:45:00,MTR-02,4039,Normal
0.03,31.45,33.8,2.0,0.016,0.101,2026-05-17 09:50:00,MTR-02,3034,Normal
0.087,31.31,33.85,2.0,-0.314,-0.719,2026-05-17 09:55:00,MTR-03,2013,Normal
0.0,31.9,33.75,2.0,0.054,0.187,2026-05-17 10:00:00,MTR-03,4485,Normal
0.0,31.29,33.8,2.0,-0.306,-0.691,2026-05-17 10:05:00,MTR-02,1124,Normal
0.022,31.5,33.75,1.036,-0.269,-0.51,2026-05-17 10:10:00,MTR-01,1240,Normal
0.035,31.27,33.75,2.0,-0.228,-0.53,2026-05-17 10:15:00,MTR-02,3718,Normal
0.022,31.15,33.8,1.945,-0.308,-0.698,2026-05-17 10:20:00,MTR-02,4948,Normal
0.0,31.24,33.8,0.468,-0.251,-0.366,2026-05-17 10:25:00,MTR-03,2378,Normal
0.026,31.36,33.75,2.0,-0.23,-0.532,2026-05-17 10:30:00,MTR-02,3832,Normal
0.026,31.15,33.85,2.0,-0.314,-0.726,2026-05-17 10:35:00,MTR-03,3394,Normal
0.009,31.31,33.8,0.868,-0.263,-0.483,2026-05-17 10:40:00,MTR-03,4428,Normal
0.017,31.2,33.85,2.0,-0.183,-0.471,2026-05-17 10:45:00,MTR-03,2085,Normal
0.03,31.17,33.85,2.0,-0.306,-0.718,2026-05-17 10:50:00,MTR-03,1461,Normal
0.0,31.22,33.8,0.594,-0.265,-0.421,2026-05-17 10:55:00,MTR-01,2573,Normal
0.026,31.83,33.8,2.0,-0.27,-0.639,2026-05-17 11:00:00,MTR-01,3682,Normal
0.122,31.03,33.75,1.697,-0.299,-0.667,2026-05-17 11:05:00,MTR-02,4839,Normal
0.03,31.15,33.8,0.411,-0.271,-0.383,2026-05-17 11:10:00,MTR-02,3023,Normal
0.026,31.45,33.8,2.0,-0.242,-0.606,2026-05-17 11:15:00,MTR-02,3424,Normal
0.022,30.94,33.85,2.0,-0.311,-0.734,2026-05-17 11:20:00,MTR-03,2068,Normal
0.022,31.13,33.75,1.119,-0.272,-0.545,2026-05-17 11:25:00,MTR-03,2447,Normal
0.022,32.32,33.85,2.0,0.001,0.015,2026-05-17 11:30:00,MTR-02,3123,Normal
0.105,31.31,33.89,2.0,-0.061,-0.199,2026-05-17 11:35:00,MTR-03,1499,Normal
0.0,31.15,33.66,2.0,-0.063,-0.221,2026-05-17 11:40:00,MTR-02,2443,Normal
0.022,30.82,33.75,1.118,0.814,2.0,2026-05-17 11:45:00,MTR-03,1740,Normal
0.078,31.2,33.8,1.278,0.814,2.0,2026-05-17 11:50:00,MTR-02,2566,Normal
0.0,31.5,33.75,0.985,0.839,2.0,2026-05-17 11:55:00,MTR-01,4422,Normal
0.0,31.03,33.85,-2.0,-0.397,1.925,2026-05-17 12:00:00,MTR-01,4346,Normal
0.074,31.01,33.8,-2.0,-0.534,1.503,2026-05-17 12:05:00,MTR-03,4738,Normal
0.091,31.29,33.8,-2.0,-0.622,0.868,2026-05-17 12:10:00,MTR-03,3459,Normal
0.009,31.15,33.85,-2.0,-0.607,0.417,2026-05-17 12:15:00,MTR-02,2890,Normal
0.083,31.1,33.8,1.193,-0.265,-0.575,2026-05-17 12:20:00,MTR-01,3984,Normal
0.0,30.78,33.8,1.416,-0.274,-0.622,2026-05-17 12:25:00,MTR-03,1272,Normal
0.0,31.15,33.85,1.333,-0.27,-0.597,2026-05-17 12:30:00,MTR-03,3463,Normal
0.105,31.31,33.85,2.0,0.258,0.615,2026-05-17 12:35:00,MTR-03,1112,Normal
0.0,31.36,33.8,2.0,0.119,0.309,2026-05-17 12:40:00,MTR-02,1047,Normal
0.017,32.61,33.71,2.0,-0.073,-0.239,2026-05-17 12:45:00,MTR-02,4335,Normal
0.0,31.08,33.85,1.769,0.782,2.0,2026-05-17 12:50:00,MTR-02,1593,Normal
0.0,31.2,33.8,2.0,0.529,1.249,2026-05-17 12:55:00,MTR-01,1015,Normal
0.03,31.92,33.8,2.0,0.25,0.578,2026-05-17 13:00:00,MTR-02,1718,Normal
0.052,31.83,33.75,0.408,0.821,2.0,2026-05-17 13:05:00,MTR-03,1910,Normal
0.022,30.75,33.75,1.558,0.809,2.0,2026-05-17 13:10:00,MTR-03,1726,Normal
0.026,31.27,33.8,2.0,0.681,1.63,2026-05-17 13:15:00,MTR-02,3346,Normal
0.0,47.87,33.8,-1.518,0.376,2.0,2026-05-17 13:20:00,MTR-01,2660,Critical
0.0,27.52,33.85,-1.144,0.523,2.0,2026-05-17 13:25:00,MTR-02,1138,Normal
0.122,31.48,33.8,-1.153,0.521,2.0,2026-05-17 13:30:00,MTR-01,2070,Normal
0.022,31.15,33.89,-2.0,-0.629,0.912,2026-05-17 13:35:00,MTR-01,3270,Normal
0.0,31.03,33.75,-2.0,-0.615,0.985,2026-05-17 13:40:00,MTR-03,2278,Normal
0.03,31.92,33.75,-2.0,-0.587,1.232,2026-05-17 13:45:00,MTR-01,4016,Normal
0.096,31.31,33.8,-1.062,-0.302,-0.114,2026-05-17 13:50:00,MTR-02,3144,Normal
0.139,31.15,33.8,-0.995,-0.282,-0.126,2026-05-17 13:55:00,MTR-02,3699,Normal
0.026,31.17,33.85,-0.932,-0.289,-0.141,2026-05-17 14:00:00,MTR-03,4440,Normal
0.052,31.41,33.85,2.0,-0.253,-0.669,2026-05-17 14:05:00,MTR-02,2578,Normal
0.044,30.75,33.8,2.0,-0.224,-0.623,2026-05-17 14:10:00,MTR-02,4190,Normal
